card_id,entity_id,txn_timestamp,amount_inr,merchant_category_code,city,lat,lon,is_international,is_contactless,device_fingerprint,ip_address,distance_from_last_txn_km,time_since_last_txn_mins,velocity_1hr,velocity_24hr,hour_of_day,is_weekend,fraud_type,is_fraud
4953064382538286908,,2026-03-28 10:23:03,16702.41,8027,Tiruppur,11.094952,77.475561,0,0,8696ebaeadc54ae6fe6f8886e60af4f7,207.178.223.207,12.26,193.7,1,4,10,1,clean,0
3561138184979915,,2025-11-17 08:38:48,746.0,5751,Singapore,1.328441,103.941686,1,1,4c462261820ceff71bc98b2e8cf1e786,36.225.236.47,32.71,305.85,3,7,8,0,clean,0
4256668097828106479,,2025-12-07 01:45:16,6253.25,4753,Tiruppur,11.089381,77.363567,0,1,28d8723b8461cb05c695c55ebc71ae63,92.46.142.168,45.42,178.02,2,3,1,1,clean,0
4109692198339794,UDYAM-TN-18-21-0438222,2025-05-06 05:57:13,1244.29,1479,Bangalore,12.975877,77.539071,0,1,84537b8b3518daf914fa88fdf8293797,156.247.76.150,11.2,311.02,2,9,5,0,clean,0
344982372862411,UDYAM-TN-21-23-0739428,2025-06-24 08:28:48,1281.92,9983,Hyderabad,17.414972,78.403853,0,0,66cd4e4088d853c5d0636b1d25c51415,201.235.36.30,0.5,185.53,3,5,8,0,clean,0
3555066508380031,,2025-05-22 00:19:12,281.05,0639,Bangalore,12.964584,77.656438,0,1,0b27a50e1dfa2f3ca611332e09275b14,223.2.150.213,2.56,72.1,2,8,0,0,clean,0
502037124448,UDYAM-TN-34-22-0641540,2025-08-28 13:44:21,267.19,6042,Chennai,13.016644,80.26727,0,0,2a9695d42fae4e7a00f28afa7d1a76bd,72.168.195.248,27.35,458.42,1,8,13,0,clean,0
6011731331252191,,2025-11-05 20:42:17,32.97,1713,Coimbatore,11.029084,76.984685,0,1,67d3ceb47fd26572a0a457791ff8262c,88.14.145.83,13.41,277.01,2,10,20,0,clean,0
4800720954409204,UDYAM-TN-13-20-0818134,2026-03-05 21:14:00,162.01,3295,Singapore,1.38641,103.769849,1,0,a9acce2f2fff7893c2e43c86d84a4994,75.57.156.242,5.51,190.41,2,10,21,0,clean,0
4386722607956856,UDYAM-TN-32-20-0280905,2026-02-27 14:49:29,3137.48,6041,Hyderabad,17.410457,78.51657,0,0,3f0683ff3b208ffcbc9f9c111863bd1a,214.186.36.214,18.65,499.19,3,9,14,0,clean,0
4070652171484376,UDYAM-TN-01-22-0403166,2025-07-02 00:50:45,459.02,8511,Chennai,13.098219,80.356241,0,0,d853ede1a095fe74bbaa072c3322e959,43.6.237.178,6.12,640.13,1,4,0,0,clean,0
4707670219781607842,UDYAM-TN-26-23-0844014,2025-09-26 11:23:08,140.07,4363,Singapore,1.395913,103.840859,1,0,79c06b5b81e600b166bc9d244faffecc,217.178.145.82,15.32,40.87,2,5,11,0,clean,0
371140982608379,UDYAM-TN-10-21-0261585,2025-11-30 17:29:39,155243.39,5985,Kolkata,22.492622,88.244093,0,0,1f77096002bdb441376310df5662169c,169.31.159.80,18.25,392.39,2,10,17,1,clean,0
4793387615102377,UDYAM-TN-20-23-0161849,2026-01-23 21:02:03,18727.75,9838,Kolkata,22.5726,88.3639,0,1,72e03699fe1f52db08e0e3100ff6f8eb,92.62.48.116,5878.73,9.99,12,38,21,0,card_cloning,1
2273820910432654,UDYAM-TN-38-20-0888956,2025-11-14 21:16:59,5473.4,8408,Singapore,1.428784,103.757709,1,0,d9884cb1199907c483df9981a743a52b,209.246.244.77,19.29,115.81,2,3,21,0,clean,0
4426347146725994681,UDYAM-TN-01-20-0599071,2025-10-24 20:53:49,339.84,0375,Kolkata,22.523104,88.376193,0,1,08a88f3f9e9f59a6733713da40b1c59e,53.104.225.247,39.22,33.77,3,2,20,0,clean,0
4764097375730706,UDYAM-TN-23-21-0928917,2025-12-06 00:19:03,323.03,6582,Mumbai,19.033341,72.910316,0,1,f225da39e0542ddf9e091acce0f72cc4,211.202.195.95,1.58,76.84,3,6,0,1,clean,0
180007757256927,UDYAM-TN-16-22-0609770,2025-10-06 16:05:25,812.43,4706,Singapore,1.3521,103.8198,1,0,75d3f1706d5da87a62e86fd1f8fc31d6,80.173.206.76,3430.83,5.3,20,36,16,0,card_cloning,1
2409799489967810,UDYAM-TN-34-23-0849723,2025-12-03 09:12:40,53.87,7827,Chennai,13.125989,80.306536,0,1,eca0341ae64950b6b80c8a6f81f29cf9,162.168.4.56,5.4,22.4,2,7,9,0,clean,0
4781467527884,UDYAM-TN-30-22-0710092,2026-03-08 10:00:39,9.42,8421,Colombo,6.92469,79.77159,1,1,f1017d30cb4de4f1204915ebb982c318,98.161.194.247,12.17,271.13,3,1,10,1,clean,0
2261393597616860,UDYAM-TN-07-21-0040552,2025-06-13 17:03:04,127.18,3435,Chennai,13.09731,80.236306,0,0,2b24dd7bf509ebcbe95b2bf053932c8d,140.160.185.35,22.89,39.64,1,8,17,0,clean,0
4571216073276,UDYAM-TN-12-23-0867162,2025-08-31 21:08:27,2956.56,5070,Dubai,25.177513,55.287568,1,0,8c3ca1937ef57dd82735d00ea382fda6,25.6.5.25,7.59,138.5,3,3,21,1,clean,0
4604213482315191096,UDYAM-TN-16-20-0182536,2025-08-10 02:39:56,1409.78,3195,Chennai,13.064448,80.229657,0,1,8a35d675d3518d2f6106160408c8ec2d,171.203.88.57,38.97,298.51,1,1,2,1,clean,0
3598634579404441,,2025-10-29 20:31:41,1668.37,6895,Colombo,6.89431,79.848418,1,0,c6b27c6b4915c4dc5ed6715500d37172,12.238.199.252,21.0,565.3,2,7,20,0,clean,0
3527200195494962,,2025-09-23 14:51:33,633.58,4119,Colombo,6.944908,79.894285,1,1,f85e8524b68184348cfb4c8f8bfcf7de,134.173.100.10,2.5,235.55,3,5,14,0,clean,0
30381083742187,UDYAM-TN-29-20-0850126,2026-01-21 01:58:24,896.67,3658,Chennai,13.045578,80.27022,0,0,e6cf863366dd641db6552ef7b1809934,193.116.7.169,171.26,342.84,2,3,1,0,clean,0
586130018391,,2025-05-07 22:35:07,6975.27,0360,Bangalore,13.055929,77.632527,0,0,c359746ba2f5c5ef8e6eabde9f89bc85,71.144.186.23,43.43,261.89,2,5,22,0,clean,0
5322533378602890,,2025-06-24 23:40:31,197.96,6744,Chennai,13.103262,80.247827,0,0,2806af15394b5424045ffe0bdfd86be5,134.174.193.18,30.69,311.87,3,7,23,0,clean,0
5217599403684805,UDYAM-TN-33-20-0097717,2025-09-28 07:01:15,570.22,7309,Colombo,6.998466,79.904125,1,0,b8ccb9877f87d018f1791b861fafc506,147.48.104.215,15.3,741.08,1,8,7,1,clean,0
30482946830605,UDYAM-TN-06-22-0300537,2025-10-15 02:57:28,203927.18,2356,Mumbai,19.020275,72.849651,0,0,9ec8665af4253d1bcab0c1d933c7eb79,132.118.90.19,8.69,27.82,5,40,2,0,account_takeover,1
4675841970580,UDYAM-TN-37-21-0700325,2026-03-18 14:15:50,2127.56,8046,Kolkata,22.715203,88.314679,0,0,0776f1869caac68d2d26927d5f0e1166,178.105.147.229,26.38,281.9,2,10,14,0,clean,0
3579420277647264,UDYAM-TN-07-23-0382484,2025-06-28 00:20:37,132149.68,4446,Dubai,25.2048,55.2708,1,1,53857f569430c847aef00614293490b2,145.109.104.0,19.8,180.67,15,10,0,1,cnp_fraud,1
676163432658,UDYAM-TN-18-21-0002054,2025-10-22 19:35:30,4578.11,9458,Hyderabad,17.435177,78.566718,0,0,e28cbba1439b99b94569450b09858444,28.83.113.92,24.25,23.42,1,4,19,0,clean,0
180091459133808,UDYAM-TN-22-22-0373368,2025-09-05 06:48:44,2195.38,4093,Tiruppur,11.091859,77.355649,0,0,5d66992dae369f2960c9b684e26610cc,63.228.200.128,11.45,257.17,1,2,6,0,clean,0
3521035528091549,,2025-11-10 15:39:12,877.8,1134,Kolkata,22.565,88.378866,0,1,bc407e27ec45795cb26e7c9c127fdaa2,176.9.203.147,24.54,894.1,1,2,15,0,clean,0
639023854198,UDYAM-TN-35-22-0935097,2025-12-15 08:29:53,250.63,6062,Dubai,25.113203,55.247757,1,0,226ab42e1e103c0cc4d90253b4694eec,36.220.31.235,9.03,232.92,3,10,8,0,clean,0
3519064194766691,,2025-11-24 18:44:15,2316.73,3787,Delhi,28.611786,77.211584,0,1,5d251a565a7b8f060533f2b9c370ca2c,211.132.205.173,2.59,181.44,1,10,18,0,clean,0
213163167706943,,2025-06-10 06:37:32,136.97,2235,Singapore,1.365103,103.806087,1,1,be32633ae6f776ace105c33d2919f634,183.20.79.194,2.71,207.15,1,9,6,0,clean,0
30482309935702,,2025-11-13 18:09:32,19666.67,5350,Dubai,25.272227,55.17192,1,0,1d0b739eadf6224ff1a1c77fc509407f,10.117.154.161,45.19,59.07,3,2,18,0,clean,0
30554997364609,UDYAM-TN-09-22-0986541,2025-11-02 17:16:01,18567.86,0389,Kolkata,22.584278,88.436999,0,0,3a689c291b0356e58568190796942b15,80.12.41.97,7.57,124.62,3,1,17,1,clean,0
676319225535,UDYAM-TN-02-23-0113928,2025-11-02 20:40:14,2932.08,8189,Bangalore,12.96739,77.568121,0,0,362e7596737e28136dbae7f3c5ba1178,3.185.202.149,8.86,38.42,2,4,20,1,clean,0
4122234279161165010,,2026-01-08 09:57:08,1333.34,8046,Tiruppur,11.087832,77.409375,0,0,61afeca71e8fbe84ebff083ffcb0bcac,98.0.114.16,8.74,337.72,2,4,9,0,clean,0
3573334214281663,UDYAM-TN-32-22-0381986,2025-09-18 07:45:57,352.25,1422,Chennai,13.141557,80.227264,0,1,dbb2343c5340dc08dc16f6b16e269b3c,139.153.164.245,9.98,153.66,2,3,7,0,clean,0
36486188963218,UDYAM-TN-21-23-0173834,2025-11-02 02:38:34,147.13,4603,Dubai,25.2048,55.2708,1,1,497751adb1452f9fd72f0e397b2b9d04,206.96.103.34,3824.8,21.31,15,16,2,1,card_cloning,1
4407433797905753,,2026-01-20 13:20:55,1561.59,3891,Colombo,7.005932,79.946391,1,0,f18541804b764516a049106e639dff26,10.21.81.240,0.18,97.3,3,2,13,0,clean,0
3503853627826199,,2025-12-10 02:23:37,828.74,7061,Kolkata,22.56021,88.35092,0,1,d3691a7be7c79e30d12b157e443651b4,171.235.208.149,7.7,192.7,2,1,2,0,clean,0
2250716839186198,UDYAM-TN-06-22-0300537,2026-03-14 02:38:41,120.5,7510,Mumbai,19.129997,72.877278,0,1,ea744d7e8174426526a5b068a4262fbe,55.3.90.117,14.48,46.44,3,3,2,1,clean,0
6520906049489830,UDYAM-TN-16-23-0618724,2025-12-04 13:49:09,559.83,1521,Kolkata,22.602325,88.469912,0,1,3faa4cccc3b441ffd8aa0bc56d486617,1.217.226.243,41.34,70.0,1,7,13,0,clean,0
6524801038170804,UDYAM-TN-23-23-0484251,2025-07-30 09:29:48,554.29,5462,Hyderabad,17.416759,78.518481,0,1,c49dc91763460d828956768a703581a2,34.140.17.61,65.85,57.83,2,3,9,0,clean,0
346918452069632,,2026-02-23 05:26:01,2208.38,5855,Mumbai,19.099731,72.849235,0,0,2c774ad7113f0b9ac44363b32cf577b4,89.169.143.149,51.6,100.5,2,4,5,0,clean,0
3587812414761638,,2025-12-12 03:33:00,345.96,2938,Kolkata,22.617813,88.385675,0,0,742afb3c31595a4c11eaaea18b8bbab4,130.210.241.53,7.52,59.85,3,3,3,0,clean,0
370415020002152,UDYAM-TN-32-22-0272029,2025-12-11 06:41:52,2948.16,6360,Kolkata,22.49721,88.513484,0,0,5302c4f1cbb76bee8ed8f4ffdc7822f7,151.148.26.123,1.6,201.36,1,10,6,0,clean,0
4795238444880,,2026-01-26 20:04:52,1831.68,7434,Chennai,13.129577,80.261073,0,0,f39e6441d6822f746fa1882111b3f0f3,223.50.34.43,38.45,460.38,2,2,20,0,clean,0
30439112747500,UDYAM-TN-28-20-0260790,2025-07-28 14:40:44,1214.91,9424,Chennai,13.112652,80.291536,0,1,eddf93fd4f578a7e376dd78a3282289d,22.1.224.4,62.2,20.95,2,4,14,0,clean,0
6011255266219553,UDYAM-TN-33-20-0246460,2025-05-11 18:26:46,184598.12,3466,Singapore,1.3521,103.8198,1,0,0da6f4c2e74e4ce12b76f6e8938d5d57,180.169.38.45,43.2,188.97,19,40,18,1,cnp_fraud,1
4022305041255936227,UDYAM-TN-13-23-0512878,2025-06-11 01:47:50,862.48,9690,Hyderabad,17.422704,78.426824,0,1,f78b0e77c62b88d023e1cf424df31e00,208.252.43.222,2.67,119.68,3,1,1,0,clean,0
38952323554624,UDYAM-TN-02-22-0256952,2025-04-30 13:08:18,1402.74,8645,Mumbai,19.101738,72.911839,0,0,fb4fcdcafa11a2c9415b30a50904f457,153.153.138.168,4.6,40.24,3,3,13,0,clean,0
4318165925639,UDYAM-TN-06-20-0446381,2025-12-12 22:49:30,830.62,7976,Kolkata,22.5726,88.3639,0,0,50b9ddeedcf267c1fe3d18f79c1f8795,6.151.235.151,996.78,19.52,14,13,22,0,card_cloning,1
6011942705491824,,2025-07-24 23:37:26,162530.06,3850,Singapore,1.3521,103.8198,1,1,3ecca4c35e2eddad4c073753775b301f,13.29.153.151,2.88,109.54,11,52,23,0,cnp_fraud,1
2335645081635959,UDYAM-TN-12-20-0378888,2025-10-04 23:58:22,1228.38,2406,Coimbatore,10.989095,76.973354,0,1,a3ef124bdf9e8bf32d39a068abf46369,43.29.239.64,5.86,4.8,2,8,23,1,clean,0
4415633945311347147,UDYAM-TN-30-22-0576488,2025-12-07 13:31:57,8787.66,8834,Singapore,1.308362,103.858779,1,0,747881448dc21933cfdc422b107fa594,147.68.8.242,0.75,27.47,1,6,13,1,clean,0
30108579474722,UDYAM-TN-01-20-0222013,2026-02-02 12:40:17,679.75,9627,Dubai,25.201258,55.260235,1,1,82668ecf70abf17df110a44a2c29798d,32.1.201.172,3.8,68.52,2,5,12,0,clean,0
3541628973662727,UDYAM-TN-11-21-0966849,2026-03-28 12:23:56,22.21,1707,Delhi,28.619648,77.170914,0,0,2b5f9635212a439daf3bef477de9eeff,132.101.101.178,14.51,243.89,3,7,12,1,clean,0
3559021118848436,UDYAM-TN-11-21-0966849,2026-03-15 05:33:12,34496.98,5862,Kolkata,22.674173,88.298917,0,0,7d23ca30d88d069e626fa9cf9e2bdb86,42.224.165.193,1.71,662.36,1,3,5,1,clean,0
3594426631149369,UDYAM-TN-32-21-0278124,2026-03-21 15:34:25,10611.25,0041,Tiruppur,11.134476,77.322758,0,0,ea247bc5b38f95ef4f6a111164988bcc,102.154.115.151,12.11,78.7,3,5,15,1,clean,0
374373116873703,UDYAM-TN-11-21-0674144,2025-05-30 08:02:58,33479.75,4054,Bangalore,12.921822,77.630596,0,0,b9b95bc5306b5b89c4edb0f6dd361976,28.227.10.88,5.29,73.77,3,1,8,0,clean,0
6011178933356394,,2026-04-11 23:12:48,18502.56,3821,Kolkata,22.57424,88.36333,0,0,b30a736dc00132b22859bc4ec0511ab6,221.48.9.105,22.39,712.34,1,3,23,1,clean,0
6544582056467712,UDYAM-TN-32-21-0540713,2025-05-03 22:02:55,8636.05,7401,Bangalore,12.984307,77.700252,0,1,a6113245ca30666f80bd6b22b356755c,59.9.2.194,7.14,177.09,1,10,22,1,clean,0
501836648110,,2026-03-08 10:08:44,493932.64,6732,Dubai,25.2048,55.2708,1,0,f426695f9860d4914d975fedc26b4287,221.238.11.49,2.41,75.14,5,34,10,1,cnp_fraud,1
6502381639009236,,2025-10-20 15:32:27,2307.87,8096,Delhi,28.6139,77.209,0,1,16dc1fcd26c7cc02bfc32aa4f0e27852,5.213.47.20,3358.57,23.3,14,45,15,0,card_cloning,1
6538986795248663,,2025-05-09 14:06:20,440.06,2448,Bangalore,12.945102,77.674375,0,0,7af8a8e4b2c06d51f6be11ab4898224e,52.186.229.136,15.59,35.15,3,8,14,0,clean,0
4829989288874420619,UDYAM-TN-05-23-0150623,2026-04-07 07:12:22,897247.17,7684,Dubai,25.184894,55.286795,1,0,27ea477b6820aa8ea4261776b858fb66,136.208.131.169,4.64,26.31,13,14,7,0,account_takeover,1
4761149693308901823,UDYAM-TN-20-21-0737412,2025-06-23 11:36:40,591.87,5368,Singapore,1.3521,103.8198,1,0,75e92382b2d458c7233c0473b59aaa47,153.194.86.232,5472.16,23.54,6,58,11,0,card_cloning,1
378048069138603,UDYAM-TN-08-20-0635819,2025-06-12 00:59:35,3088.7,9019,Delhi,28.625786,77.24169,0,0,08574be5ddaf196506d18acee75840ec,160.55.132.144,27.14,227.43,1,8,0,0,clean,0
3593677807955176,,2025-05-18 14:57:53,3875.03,8599,Delhi,28.673935,77.230735,0,0,db1099313004187d562998fdf248d66e,90.247.39.88,55.09,49.71,2,5,14,1,clean,0
3500244287713559,UDYAM-TN-18-23-0284425,2025-09-05 20:45:37,552.25,9907,Dubai,25.213363,55.305203,1,0,fef243ad48d9f18f86a1ca6b17311a08,10.39.253.9,17.66,90.45,3,7,20,0,clean,0
3579004920897730,UDYAM-TN-37-22-0100758,2025-08-20 05:38:30,4222.55,9790,Mumbai,19.085697,72.886174,0,0,bafc5211b6f71245ae63d977dc8c8087,60.96.42.15,1.02,97.33,3,9,5,0,clean,0
675962018452,,2025-04-17 23:29:10,610.16,8506,Hyderabad,17.351828,78.477335,0,1,daf893d38cefd53af2d841d9f4f4dcf9,92.106.132.194,60.06,238.87,1,1,23,0,clean,0
4908703116826755,UDYAM-TN-09-20-0063430,2026-02-11 02:40:31,67.19,8145,Bangalore,12.9439,77.61397,0,1,c1cf92c342436349341a3a26f70fd0a6,223.115.184.247,26.5,30.76,3,5,2,0,clean,0
4239099239360,UDYAM-TN-37-20-0275622,2025-10-05 00:34:22,702.29,3518,Dubai,25.270686,55.29795,1,0,32766fffbccdf2fdd56224d628855ae6,149.191.220.161,3.72,180.14,3,4,0,1,clean,0
2288102101512062,UDYAM-TN-01-20-0222013,2025-05-02 00:49:50,2168.25,2990,Colombo,6.899724,79.849097,1,1,4c3e52d47a46f7143a693f1367c12638,73.205.90.4,48.28,98.0,1,2,0,0,clean,0
2672421650384499,UDYAM-TN-07-23-0382484,2025-12-02 14:33:16,36553.42,3155,Kolkata,22.555604,88.383717,0,1,f108e70e85fc87f57d38466b4ea1cffd,68.139.122.97,6.56,76.11,1,4,14,0,clean,0
4201001735513,UDYAM-TN-25-22-0592494,2025-10-01 02:24:42,8086.95,3897,Mumbai,19.171562,72.890819,0,0,ec14e29f6fe9553cc09cb8da7d549c85,95.52.100.115,64.87,4.48,1,2,2,0,clean,0
213141372062237,UDYAM-TN-20-21-0737412,2025-12-27 05:01:22,1340.36,2202,Mumbai,19.025729,72.853294,0,1,ee464cea164f4e69e0e8bca8aa1ccbaa,65.246.66.104,0.01,125.49,2,6,5,1,clean,0
3537295918515208,UDYAM-TN-10-22-0065818,2025-11-21 05:03:54,1829.5,3540,Delhi,28.534724,77.203268,0,0,af48b299092caa48978aab94c4a02756,157.255.7.5,25.37,227.83,1,5,5,0,clean,0
575109491440,UDYAM-TN-15-22-0203245,2026-03-19 19:04:52,368.71,3631,Hyderabad,17.368142,78.497609,0,0,38c383c4d4585f63b34cf196af52c69f,163.48.52.141,40.72,261.36,2,1,19,0,clean,0
38870935171118,UDYAM-TN-22-22-0580405,2025-08-19 12:17:07,3891.58,1965,Delhi,28.618833,77.171704,0,0,ea11b4151af1de083b38fafdf586321c,135.185.82.112,22.37,10.17,2,6,12,0,clean,0
2720717208385504,UDYAM-TN-06-22-0300537,2025-05-27 16:00:04,404216.21,7855,Dubai,25.2048,55.2708,1,0,9923b3e3d0a5281b22c2e92992758949,222.199.142.1,15.81,46.96,9,11,16,0,cnp_fraud,1
379277917980457,UDYAM-TN-31-21-0361630,2025-12-08 10:59:06,3812.56,8358,Bangalore,12.956654,77.615599,0,0,88f699940302c592893c1bd9d38599b1,152.227.40.97,26.4,26.32,2,10,10,0,clean,0
344962305580785,,2026-02-17 20:24:16,675.89,6222,Mumbai,19.093381,72.858296,0,0,90338a05b4436608a41aa2d65ff8a63a,175.85.117.45,21.99,296.49,3,6,20,0,clean,0
4761277220700467,UDYAM-TN-13-21-0438169,2026-03-06 12:54:54,8779.56,2307,Hyderabad,17.364135,78.445821,0,1,ffa3cccb634bba2981f3b9651e8f2bc5,184.16.246.43,9.45,35.7,3,9,12,0,clean,0
6011817879053834,UDYAM-TN-35-20-0950189,2026-03-13 01:32:37,21.81,8780,Delhi,28.611724,77.121457,0,0,33959c7a119a03354acfab3d06e6be81,223.224.8.96,0.33,3.8,1,7,1,0,clean,0
4388967542346,UDYAM-TN-25-20-0729063,2025-10-22 21:59:54,176.21,7400,Colombo,6.974828,79.817203,1,0,5595262c04920f57f80af6536041a803,63.234.88.20,2.4,59.26,3,1,21,0,clean,0
4283519490003679,UDYAM-TN-20-21-0578926,2025-09-16 15:04:47,1030.66,5055,Dubai,25.17652,55.225494,1,0,a0ef0b3997425e03db06cc2767291acb,118.104.82.214,0.3,24.51,1,1,15,0,clean,0
6011294855869957,UDYAM-TN-11-21-0966849,2025-06-05 16:44:10,633.82,7101,Tiruppur,11.096503,77.425841,0,0,9f48b691944e4b8bd31e5fa208c63985,184.231.117.225,24.82,40.6,1,5,16,0,clean,0
2336507320535219,UDYAM-TN-38-21-0935144,2025-10-16 17:22:14,949.15,0590,Dubai,25.202713,55.354073,1,0,f2fa11e0bcdaa54e1fc4f4d738253fe6,217.236.237.64,34.51,601.47,3,2,17,0,clean,0
344476620496478,UDYAM-TN-17-22-0838842,2025-08-14 12:58:50,2243.47,2890,Mumbai,19.044499,72.886726,0,0,10784d28be4358a13c4e789b5b630a08,142.173.207.113,1.19,65.83,3,10,12,0,clean,0
4345759202025240,UDYAM-TN-08-23-0078958,2026-03-18 06:59:57,700.01,7887,Singapore,1.49664,103.762036,1,0,d594e2c18dfbcf482ea57e1152f7de45,162.53.237.158,0.18,254.63,1,3,6,0,clean,0
630449623598,,2025-04-26 19:33:12,731.91,7001,Tiruppur,11.087443,77.368432,0,0,7ac936000fdd35caf29eaae5c64e8c94,138.59.30.255,9.11,32.3,1,9,19,1,clean,0
6011316030313708,,2026-03-02 14:59:29,1433.1,7354,Tiruppur,11.057518,77.378883,0,0,61fd485cf3dd9712b317117bc61e7e6b,77.142.28.21,14.42,649.56,3,9,14,0,clean,0
503898228567,UDYAM-TN-23-21-0928917,2025-07-08 19:13:35,301.32,1211,Colombo,6.946976,79.843564,1,0,fe29e2054f775b4a7376bec9e53b5bab,112.161.108.243,2.5,358.63,1,10,19,0,clean,0
4971304259054206,UDYAM-TN-19-23-0347316,2026-03-03 23:36:50,7303.21,6999,Mumbai,19.034038,72.833233,0,0,58862c822bc14ec1a1d58b72c58352bd,53.28.175.55,8.6,335.34,2,5,23,0,clean,0
341188863916996,,2025-10-13 02:41:26,451.96,9058,Coimbatore,11.025153,76.990669,0,0,6d8874f73dc2cb265d021f192852f67f,4.204.170.168,2.71,27.52,2,2,2,0,clean,0
3559063760565926,UDYAM-TN-23-20-0192105,2025-05-11 17:48:43,296.31,6390,Singapore,1.3521,103.8198,1,0,cd1ba49a4d83636becd9b6eb51618ce0,152.38.137.244,1902.13,21.63,8,37,17,1,card_cloning,1
2710256783664787,,2025-04-23 11:52:50,576.26,5973,Delhi,28.615341,77.265866,0,0,6fc974e454166c222531fbb5755151a5,136.177.162.199,7.66,27.1,2,4,11,0,clean,0
6011767067744985,UDYAM-TN-34-23-0869794,2026-01-17 07:43:29,334.08,7216,Delhi,28.64962,77.172825,0,1,b8527ab880791fc0d9d96e04faa920e9,100.209.113.214,10.62,175.66,2,4,7,1,clean,0
2318359690129179,UDYAM-TN-36-22-0785550,2025-05-26 09:04:45,500.2,9791,Hyderabad,17.350048,78.384331,0,0,ce47ae33ffab132b7fefe8df53af21cc,151.222.253.61,7.13,327.18,2,9,9,0,clean,0
213109716365186,UDYAM-TN-06-20-0804074,2026-03-22 00:16:30,514.21,4600,Chennai,13.073624,80.212506,0,0,90f281f710a5e607df8274c3339d9c14,186.24.146.105,46.47,183.57,2,8,0,1,clean,0
5230153074617778,UDYAM-TN-30-22-0671093,2025-05-16 05:19:07,617.82,2481,Bangalore,12.939744,77.547361,0,1,bf7a432b5c9feadaba90a66bc73ffa6d,81.117.183.76,5.52,217.7,1,6,5,0,clean,0
6011257886023456,UDYAM-TN-22-22-0017591,2026-02-26 10:23:38,46.64,2237,Dubai,25.221952,55.234757,1,0,2b21b8f14a131078413d40708df701dd,131.182.165.242,11.57,88.2,3,1,10,0,clean,0
4520437222026095,UDYAM-TN-17-20-0881305,2025-09-12 05:02:40,1721.07,6305,Mumbai,19.026534,72.853607,0,1,578f2b3aeae3a39e0fef2ac292292642,19.188.190.224,42.77,172.9,3,7,5,0,clean,0
4265470214250,,2025-10-29 20:32:29,812.82,1533,Singapore,1.347815,103.832106,1,0,72307f46f7cf11e9daf4557251ddc339,220.174.177.174,7.48,142.03,3,4,20,0,clean,0
5273492610987396,UDYAM-TN-04-20-0538585,2025-07-12 01:41:35,880.92,0619,Dubai,25.191928,55.302864,1,0,fb8d649e65a3f80c9859025789f3eb4d,143.255.163.104,52.82,79.96,2,9,1,1,clean,0
502008373834,UDYAM-TN-27-22-0096537,2026-01-15 12:57:46,46.91,7467,Dubai,25.2048,55.2708,1,0,16f8e2eac7c04387f2dd95d0edfdeeea,20.46.25.106,3042.71,11.45,7,15,12,0,card_cloning,1
30386386149766,,2025-12-07 09:05:20,3604.66,3456,Singapore,1.154021,103.849003,1,1,b372a0f39f6e694ade88b97adc061a7e,52.193.0.111,9.95,13.68,3,3,9,1,clean,0
6011907449355353,,2026-03-06 10:14:44,228.74,6931,Kolkata,22.547313,88.503894,0,1,124363ef75fd804478848514df3712e0,184.88.113.159,19.23,48.24,3,8,10,0,clean,0
4388630090830652,,2025-07-21 10:44:53,724056.84,8085,Singapore,1.384761,103.839082,1,1,e7e66c66900b655f36ecbadff05b5fa6,103.68.43.24,34.06,2.67,17,37,10,0,account_takeover,1
6011177087117263,,2026-01-28 07:52:36,17857.41,7494,Hyderabad,17.369332,78.411719,0,1,abb181e5d91a71a739cbfd73a9c3594f,115.177.140.121,12.09,204.81,2,1,7,0,clean,0
38204382660060,,2026-02-08 10:52:58,77.62,7516,Dubai,25.2048,55.2708,1,0,9a5abf27b5fb1d66d8ec605223765dde,193.253.49.156,980.8,19.04,7,37,10,1,card_cloning,1
2712180518672063,UDYAM-TN-34-22-0327116,2026-04-09 00:30:30,406460.65,2168,Dubai,25.2048,55.2708,1,0,082b24d02cbb217e4a554b544598c0bf,124.213.210.55,6.11,68.11,20,18,0,0,cnp_fraud,1
4039402037356,UDYAM-TN-38-22-0249826,2025-12-12 06:23:48,918.35,8239,Delhi,28.652271,77.211402,0,1,15c6c4f5475794cce666296ba8b4dd88,76.64.119.33,17.02,224.26,3,8,6,0,clean,0
3559846976646286,UDYAM-TN-22-22-0017591,2026-04-16 01:40:19,1186.7,3062,Singapore,1.414829,103.773218,1,1,e93f32f5229374691854a00944a2bcd8,193.243.23.38,8.7,8.78,2,8,1,0,clean,0
6011141736680287,UDYAM-TN-30-22-0139627,2025-04-23 13:21:45,539.43,1650,Coimbatore,10.956719,77.018459,0,0,53ce151a2f3ccec8e7dd8c8d854d29aa,183.172.61.90,0.93,85.94,2,4,13,0,clean,0
6531491925260248,UDYAM-TN-24-21-0176731,2026-03-28 22:09:30,407.91,3837,Tiruppur,11.188699,77.307619,0,1,24f241fa485055c410c76ab12049ea94,27.186.48.219,9.48,689.7,1,10,22,1,clean,0
3555401874557336,UDYAM-TN-32-23-0907023,2026-01-29 21:33:25,1552.58,7184,Colombo,6.967187,79.82254,1,0,b98e2689cc01f78352080208e0362768,29.19.241.112,9.35,242.79,2,1,21,0,clean,0
